input_id,link,title,category,address,open_hours,popular_times,website,phone,plus_code,review_count,review_rating,reviews_per_rating,latitude,longitude,cid,status,descriptions,reviews_link,thumbnail,timezone,price_range,data_id,images,reservations,order_online,menu,owner,complete_address,about,user_reviews,user_reviews_extended,emails
c74ce646-d072-453e-a319-bed109b926b7,https://www.google.com/maps/place/PABLO+AGUAYO+-+ESTUDIO+CONTABLE+Y+TRIBUTARIO/data=!4m7!3m6!1s0x960a33db0dafbbe7:0xdd3fc61a6300bb8a!8m2!3d-38.952699!4d-68.0573738!16s%2Fg%2F11flbpt8l0!19sChIJ57uvDdszCpYRirsAYxrGP90?authuser=0&hl=en&rclk=1,PABLO AGUAYO - ESTUDIO CONTABLE Y TRIBUTARIO,Accountant,"Juan Bautista Alberdi 102, Q8300 Neuquén","{""Friday"":[""8 AM–8 PM""],""Monday"":[""8 AM–8 PM""],""Saturday"":[""8 AM–8 PM""],""Sunday"":[""Closed""],""Thursday"":[""8 AM–8 PM""],""Tuesday"":[""8 AM–8 PM""],""Wednesday"":[""8 AM–8 PM""]}",{},http://www.pabloaguayo.com/,0299 524-3785,"2WWV+W3 Neuquen, Neuquén Province",4,4.800000,"{""1"":0,""2"":0,""3"":0,""4"":1,""5"":3}",-38.952699,-68.057374,15942679022547286922,Closed ⋅ Opens 8 AM Wed,,https://search.google.com/local/reviews?placeid=ChIJ57uvDdszCpYRirsAYxrGP90&q=PABLO+AGUAYO+-+ESTUDIO+CONTABLE+Y+TRIBUTARIO&authuser=0&hl=en&gl=AR,https://lh3.googleusercontent.com/p/AF1QipPoTPeacFV71N8l_oFgJzlPg453BrZWPzM9s5pv=w426-h240-k-no,America/Argentina/Salta,,0x960a33db0dafbbe7:0xdd3fc61a6300bb8a,"[{""title"":""All"",""image"":""https://lh3.googleusercontent.com/p/AF1QipPoTPeacFV71N8l_oFgJzlPg453BrZWPzM9s5pv=w529-h298-k-no""},{""title"":""By owner"",""image"":""https://lh3.googleusercontent.com/p/AF1QipPOqgKbMck3v0a99PhzReTgO1--246qs7P4dv9h=w298-h298-k-no""},{""title"":""Street View \u0026 360°"",""image"":""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=7wW9Bt8w2i_c-RCsg1Xozw\u0026cb_client=maps_sv.tactile.gps\u0026w=224\u0026h=298\u0026yaw=352.51694\u0026pitch=0\u0026thumbfov=100""}]",null,null,"{""link"":"""",""source"":""""}","{""id"":""114549896450176478450"",""name"":""PABLO AGUAYO - ESTUDIO CONTABLE Y TRIBUTARIO (Owner)"",""link"":""https://www.google.com/maps/contrib/114549896450176478450""}","{""borough"":"""",""street"":""Juan Bautista Alberdi 102"",""city"":""Neuquen"",""postal_code"":""Q8300"",""state"":""Neuquén Province"",""country"":""AR""}","[{""id"":""service_options"",""name"":""Service options"",""options"":[{""name"":""Online appointments"",""enabled"":true},{""name"":""On-site services"",""enabled"":true}]},{""id"":""planning"",""name"":""Planning"",""options"":[{""name"":""Appointments recommended"",""enabled"":true}]}]",[],null,
c74ce646-d072-453e-a319-bed109b926b7,https://www.google.com/maps/place/Estudio+Contable+Brost+%26+Asociados/data=!4m7!3m6!1s0x960a33763f1ab775:0x632ac19728bb47dc!8m2!3d-38.9541521!4d-68.0490999!16s%2Fg%2F11j02zlz6x!19sChIJdbcaP3YzCpYR3Ee7KJfBKmM?authuser=0&hl=en&rclk=1,Estudio Contable Brost & Asociados,Certified public accountant,"Miguel A. Camino 85, Q8300 Neuquén","{""Friday"":[""8 AM–2 PM""],""Monday"":[""8 AM–2 PM""],""Saturday"":[""Closed""],""Sunday"":[""Closed""],""Thursday"":[""8 AM–2 PM""],""Tuesday"":[""8 AM–2 PM""],""Wednesday"":[""8 AM–2 PM""]}",{},http://www.estudiobrost.com/,0299 15-501-4459,"2XW2+89 Neuquen, Neuquén Province",10,5.000000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":10}",-38.954152,-68.049100,7145736613744297948,Closed ⋅ Opens 8 AM Wed,,https://search.google.com/local/reviews?placeid=ChIJdbcaP3YzCpYR3Ee7KJfBKmM&q=Estudio+Contable+Brost+%26+Asociados&authuser=0&hl=en&gl=AR,https://lh3.googleusercontent.com/p/AF1QipMjZzmrnmRQuKWsRXgxpB93EiOim70BwuQd2CDB=w408-h905-k-no,America/Argentina/Salta,,0x960a33763f1ab775:0x632ac19728bb47dc,"[{""title"":""All"",""image"":""https://lh3.googleusercontent.com/p/AF1QipMjZzmrnmRQuKWsRXgxpB93EiOim70BwuQd2CDB=w224-h497-k-no""},{""title"":""By owner"",""image"":""https://lh3.googleusercontent.com/p/AF1QipP4D2KBrdoiIeDPJgGDT2QX7wKcJVc-ZOkaamnT=w224-h497-k-no""},{""title"":""Street View \u0026 360°"",""image"":""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=AHUNCSNX-WCzAOD9sA794A\u0026cb_client=maps_sv.tactile.gps\u0026w=224\u0026h=298\u0026yaw=76.61048\u0026pitch=0\u0026thumbfov=100""}]",null,null,"{""link"":"""",""source"":""""}","{""id"":""118389952277044649987"",""name"":""Estudio Contable Brost \u0026 Asociados (Owner)"",""link"":""https://www.google.com/maps/contrib/118389952277044649987""}","{""borough"":"""",""street"":""Miguel A. Camino 85"",""city"":""Neuquen"",""postal_code"":""Q8300"",""state"":""Neuquén Province"",""country"":""AR""}","[{""id"":""from_the_business"",""name"":""From the business"",""options"":[{""name"":""Identifies as women-owned"",""enabled"":true}]},{""id"":""service_options"",""name"":""Service options"",""options"":[{""name"":""Online appointments"",""enabled"":true},{""name"":""On-site services"",""enabled"":true}]},{""id"":""amenities"",""name"":""Amenities"",""options"":[{""name"":""Gender-neutral toilets"",""enabled"":true}]},{""id"":""crowd"",""name"":""Crowd"",""options"":[{""name"":""LGBTQ+ friendly"",""enabled"":true},{""name"":""Transgender safe space"",""enabled"":true}]},{""id"":""planning"",""name"":""Planning"",""options"":[{""name"":""Appointment required"",""enabled"":true},{""name"":""Appointments recommended"",""enabled"":true}]}]",[],null,
c74ce646-d072-453e-a319-bed109b926b7,https://www.google.com/maps/place/Estudio+Contable+Eduardo+Ortenzi/data=!4m7!3m6!1s0x960a33655c01eab3:0xd8da89f1b9eaef67!8m2!3d-38.961985!4d-68.0576746!16s%2Fg%2F11lv_sb4_6!19sChIJs-oBXGUzCpYRZ-_qufGJ2tg?authuser=0&hl=en&rclk=1,Estudio Contable Eduardo Ortenzi,Accounting firm,"Corrientes 648, Q8300 Neuquén","{""Friday"":[""9 AM–2 PM"",""6–10 PM""],""Monday"":[""9 AM–2 PM"",""6–10 PM""],""Saturday"":[""Closed""],""Sunday"":[""Closed""],""Thursday"":[""9 AM–2 PM"",""6–10 PM""],""Tuesday"":[""9 AM–2 PM"",""6–10 PM""],""Wednesday"":[""9 AM–2 PM"",""6–10 PM""]}",{},,03826 40-1479,"2WQR+6W Neuquen, Neuquén Province",14,4.600000,"{""1"":1,""2"":0,""3"":0,""4"":1,""5"":12}",-38.961985,-68.057675,15625953528414662503,Open ⋅ Closes 10 PM,,https://search.google.com/local/reviews?placeid=ChIJs-oBXGUzCpYRZ-_qufGJ2tg&q=Estudio+Contable+Eduardo+Ortenzi&authuser=0&hl=en&gl=AR,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=BimlUrjuC3Q8fRxEyRJoZw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=36.81072&pitch=0&thumbfov=100,America/Argentina/Salta,,0x960a33655c01eab3:0xd8da89f1b9eaef67,"[{""title"":""All"",""image"":""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=BimlUrjuC3Q8fRxEyRJoZw\u0026cb_client=maps_sv.tactile.gps\u0026w=224\u0026h=298\u0026yaw=36.81072\u0026pitch=0\u0026thumbfov=100""},{""title"":""By owner"",""image"":""https://lh3.googleusercontent.com/p/AF1QipP-feL7Yp5NJg35znqfr4v_jV-XJ5heHedC07-L=w505-h298-k-no""},{""title"":""Street View \u0026 360°"",""image"":""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=BimlUrjuC3Q8fRxEyRJoZw\u0026cb_client=maps_sv.tactile.gps\u0026w=224\u0026h=298\u0026yaw=36.81072\u0026pitch=0\u0026thumbfov=100""}]",null,null,"{""link"":"""",""source"":""""}","{""id"":""110471734812653399796"",""name"":""Estudio Contable Eduardo Ortenzi (Owner)"",""link"":""https://www.google.com/maps/contrib/110471734812653399796""}","{""borough"":"""",""street"":""Corrientes 648"",""city"":""Neuquen"",""postal_code"":""Q8300"",""state"":""Neuquén Province"",""country"":""AR""}",null,[],null,
c74ce646-d072-453e-a319-bed109b926b7,https://www.google.com/maps/place/P+%26+S+Estudio+Contable/data=!4m7!3m6!1s0x960a33d6972fc857:0xac37bb75f0361111!8m2!3d-38.951612!4d-68.051887!16s%2Fg%2F11b70c8hr1!19sChIJV8gvl9YzCpYRERE28HW7N6w?authuser=0&hl=en&rclk=1,P & S Estudio Contable,Accountant,"Tucumán 335, Q8300 Neuquén","{""Friday"":[""8 AM–4 PM""],""Monday"":[""8 AM–4 PM""],""Saturday"":[""Closed""],""Sunday"":[""Closed""],""Thursday"":[""8 AM–4 PM""],""Tuesday"":[""8 AM–4 PM""],""Wednesday"":[""8 AM–4 PM""]}",{},http://www.psestudio.com.ar/,0299 442-5691,"2WXX+96 Neuquen, Neuquén Province",7,4.900000,"{""1"":0,""2"":0,""3"":0,""4"":1,""5"":6}",-38.951612,-68.051887,12409593413458333969,Closed ⋅ Opens 8 AM Wed,,https://search.google.com/local/reviews?placeid=ChIJV8gvl9YzCpYRERE28HW7N6w&q=P+%26+S+Estudio+Contable&authuser=0&hl=en&gl=AR,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nolcWYmwsTxCHh8HoKwyyj8Uh8gKinyUC6F5blcFXpGPcAGteNc3wTFrscKwBrb5FRJ1tSPZ5xSdqU-k8rG3Ep-IJ33mUpHY0luPUg5wiGHeKbkFz0ui3bVUEwyZsAnNpN9Zhll=w408-h306-k-no,America/Argentina/Salta,,0x960a33d6972fc857:0xac37bb75f0361111,"[{""title"":""All"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AC9h4nolcWYmwsTxCHh8HoKwyyj8Uh8gKinyUC6F5blcFXpGPcAGteNc3wTFrscKwBrb5FRJ1tSPZ5xSdqU-k8rG3Ep-IJ33mUpHY0luPUg5wiGHeKbkFz0ui3bVUEwyZsAnNpN9Zhll=w397-h298-k-no""},{""title"":""Exterior"",""image"":""https://lh3.googleusercontent.com/p/AF1QipOv1ybDwqbO9S7Uld3D4ius5yFSzRBLnQLo2d4=w421-h298-k-no""},{""title"":""By owner"",""image"":""https://lh3.googleusercontent.com/p/AF1QipNzCUlj80lbqONEP8g_KoXkxMHHHouGv-jO_YI=w224-h300-k-no""},{""title"":""Street View \u0026 360°"",""image"":""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=m1agiC0ZlWMTlRWa2MKb2A\u0026cb_client=maps_sv.tactile.gps\u0026w=224\u0026h=298\u0026yaw=82.83382\u0026pitch=0\u0026thumbfov=100""}]",null,null,"{""link"":"""",""source"":""""}","{""id"":""113744929273491965593"",""name"":""P \u0026 S Estudio Contable (Owner)"",""link"":""https://www.google.com/maps/contrib/113744929273491965593""}","{""borough"":"""",""street"":""Tucumán 335"",""city"":""Neuquen"",""postal_code"":""Q8300"",""state"":""Neuquén Province"",""country"":""AR""}",null,[],null,
c74ce646-d072-453e-a319-bed109b926b7,https://www.google.com/maps/place/MONTENEGRO+%26+ASOCIADOS+Estudio+Contable/data=!4m7!3m6!1s0x960a33dc134c3933:0xf63a25f419e4f9e!8m2!3d-38.9562125!4d-68.0678609!16s%2Fg%2F11c6vck4cd!19sChIJMzlME9wzCpYRnk-eQV-iYw8?authuser=0&hl=en&rclk=1,MONTENEGRO & ASOCIADOS Estudio Contable,Certified public accountant,"12 de Septiembre 610, Q8300FTA Neuquén","{""Friday"":[""8 AM–5 PM""],""Monday"":[""8 AM–5 PM""],""Saturday"":[""Closed""],""Sunday"":[""Closed""],""Thursday"":[""8 AM–5 PM""],""Tuesday"":[""8 AM–5 PM""],""Wednesday"":[""8 AM–5 PM""]}",{},http://myaestudio.com/,0299 628-4624,"2WVJ+GV Neuquen, Neuquén Province",3,5.000000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":3}",-38.956212,-68.067861,1108908463269760926,Closed ⋅ Opens 8 AM Wed,,https://search.google.com/local/reviews?placeid=ChIJMzlME9wzCpYRnk-eQV-iYw8&q=MONTENEGRO+%26+ASOCIADOS+Estudio+Contable&authuser=0&hl=en&gl=AR,https://lh3.googleusercontent.com/p/AF1QipPkDaeVLB2Qzb3G7KFxmVgs-HUJjnHqKsHvaf-4=w426-h240-k-no,America/Argentina/Salta,,0x960a33dc134c3933:0xf63a25f419e4f9e,"[{""title"":""All"",""image"":""https://lh3.googleusercontent.com/p/AF1QipPkDaeVLB2Qzb3G7KFxmVgs-HUJjnHqKsHvaf-4=w529-h298-k-no""},{""title"":""By owner"",""image"":""https://lh3.googleusercontent.com/p/AF1QipPkDaeVLB2Qzb3G7KFxmVgs-HUJjnHqKsHvaf-4=w529-h298-k-no""},{""title"":""Street View \u0026 360°"",""image"":""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=l1TQ4n6-zYL21lBqhvuKdg\u0026cb_client=maps_sv.tactile.gps\u0026w=224\u0026h=298\u0026yaw=202.12654\u0026pitch=0\u0026thumbfov=100""}]",null,"[{""link"":""http://myaestudio.com/"",""source"":""myaestudio.com""}]","{""link"":"""",""source"":""""}","{""id"":""101405198238847357069"",""name"":""MONTENEGRO \u0026 ASOCIADOS Estudio Contable (Owner)"",""link"":""https://www.google.com/maps/contrib/101405198238847357069""}","{""borough"":"""",""street"":""12 de Septiembre 610"",""city"":""Neuquen"",""postal_code"":""Q8300"",""state"":""Neuquén Province"",""country"":""AR""}","[{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair-accessible entrance"",""enabled"":true}]},{""id"":""planning"",""name"":""Planning"",""options"":[{""name"":""Appointments recommended"",""enabled"":true}]}]",[],null,
c74ce646-d072-453e-a319-bed109b926b7,https://www.google.com/maps/place/Estudio+Contable+Ferreria/data=!4m7!3m6!1s0x960a33c55bc937e3:0x82f52b02b2d147fe!8m2!3d-38.9486963!4d-68.0602281!16s%2Fg%2F1q62fj10s!19sChIJ4zfJW8UzCpYR_kfRsgIr9YI?authuser=0&hl=en&rclk=1,Estudio Contable Ferreria,Accountant,"Sgto. Cabral 76, Q8300NVA Neuquén","{""Friday"":[""9 AM–2 PM""],""Monday"":[""9 AM–2 PM""],""Saturday"":[""Closed""],""Sunday"":[""Closed""],""Thursday"":[""9 AM–2 PM""],""Tuesday"":[""9 AM–2 PM""],""Wednesday"":[""9 AM–2 PM""]}",{},,0299 501-4883,"3W2Q+GW Neuquen, Neuquén Province",6,4.800000,"{""1"":0,""2"":0,""3"":0,""4"":1,""5"":5}",-38.948696,-68.060228,9436495884814731262,Closed ⋅ Opens 9 AM Wed,,https://search.google.com/local/reviews?placeid=ChIJ4zfJW8UzCpYR_kfRsgIr9YI&q=Estudio+Contable+Ferreria&authuser=0&hl=en&gl=AR,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=6AtYG0ZSl8dydKVrfkH6jQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=201.68875&pitch=0&thumbfov=100,America/Argentina/Salta,,0x960a33c55bc937e3:0x82f52b02b2d147fe,"[{""title"":""All"",""image"":""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=6AtYG0ZSl8dydKVrfkH6jQ\u0026cb_client=maps_sv.tactile.gps\u0026w=224\u0026h=298\u0026yaw=201.68875\u0026pitch=0\u0026thumbfov=100""},{""title"":""Street View \u0026 360°"",""image"":""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=6AtYG0ZSl8dydKVrfkH6jQ\u0026cb_client=maps_sv.tactile.gps\u0026w=224\u0026h=298\u0026yaw=201.68875\u0026pitch=0\u0026thumbfov=100""}]",null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":""Estudio Contable Ferreria (Owner)"",""link"":""""}","{""borough"":"""",""street"":""Sgto. Cabral 76"",""city"":""Neuquen"",""postal_code"":""Q8300"",""state"":""Neuquén Province"",""country"":""AR""}","[{""id"":""planning"",""name"":""Planning"",""options"":[{""name"":""Appointments recommended"",""enabled"":true}]}]",[],null,
c74ce646-d072-453e-a319-bed109b926b7,https://www.google.com/maps/place/ESTUDIO+CONTABLE+CURCIO/data=!4m7!3m6!1s0x960a33d17b822813:0x6360e313a7410c36!8m2!3d-38.9526655!4d-68.0561135!16s%2Fg%2F1v2gfz1f!19sChIJEyiCe9EzCpYRNgxBpxPjYGM?authuser=0&hl=en&rclk=1,ESTUDIO CONTABLE CURCIO,Accountant,"Sta. Fe 215, Q8300 Neuquén","{""Friday"":[""8 AM–5 PM""],""Monday"":[""8 AM–5 PM""],""Saturday"":[""Closed""],""Sunday"":[""Closed""],""Thursday"":[""8 AM–5 PM""],""Tuesday"":[""8 AM–5 PM""],""Wednesday"":[""8 AM–5 PM""]}",{},http://estudiocurcio.com.ar/,0299 420-3133,"2WWV+WH Neuquen, Neuquén Province",2,5.000000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":2}",-38.952665,-68.056113,7160973081069030454,Closed ⋅ Opens 8 AM Wed,,https://search.google.com/local/reviews?placeid=ChIJEyiCe9EzCpYRNgxBpxPjYGM&q=ESTUDIO+CONTABLE+CURCIO&authuser=0&hl=en&gl=AR,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=3bn0lXgxev4o7QcBd_0a3w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=106.18843&pitch=0&thumbfov=100,America/Argentina/Salta,,0x960a33d17b822813:0x6360e313a7410c36,"[{""title"":""All"",""image"":""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=3bn0lXgxev4o7QcBd_0a3w\u0026cb_client=maps_sv.tactile.gps\u0026w=224\u0026h=298\u0026yaw=106.18843\u0026pitch=0\u0026thumbfov=100""},{""title"":""Street View \u0026 360°"",""image"":""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=3bn0lXgxev4o7QcBd_0a3w\u0026cb_client=maps_sv.tactile.gps\u0026w=224\u0026h=298\u0026yaw=106.18843\u0026pitch=0\u0026thumbfov=100""}]",null,null,"{""link"":"""",""source"":""""}","{""id"":""109639736821246343381"",""name"":""ESTUDIO CONTABLE CURCIO (Owner)"",""link"":""https://www.google.com/maps/contrib/109639736821246343381""}","{""borough"":"""",""street"":""Sta. Fe 215"",""city"":""Neuquen"",""postal_code"":""Q8300"",""state"":""Neuquén Province"",""country"":""AR""}","[{""id"":""planning"",""name"":""Planning"",""options"":[{""name"":""Appointments recommended"",""enabled"":true}]}]",[],null,
c74ce646-d072-453e-a319-bed109b926b7,https://www.google.com/maps/place/CPCEN+Consejo+Profesional+de+Ciencias+Econ%C3%B3micas+de+la+Provincia+del+Neuqu%C3%A9n/data=!4m7!3m6!1s0x960a33ce9a290ebb:0x101907b1e7a62ae9!8m2!3d-38.954201!4d-68.06376!16s%2Fg%2F11b7256w80!19sChIJuw4pms4zCpYR6Sqm57EHGRA?authuser=0&hl=en&rclk=1,CPCEN Consejo Profesional de Ciencias Económicas de la Provincia del Neuquén,Bookkeeping service,"Juan B. Justo 316, Q8300 HCH, Neuquén","{""Friday"":[""8:15 AM–2 PM""],""Monday"":[""8:15 AM–2 PM""],""Saturday"":[""Closed""],""Sunday"":[""Closed""],""Thursday"":[""8:15 AM–2 PM""],""Tuesday"":[""8:15 AM–2 PM""],""Wednesday"":[""8:15 AM–2 PM""]}",{},http://www.cpcen.org.ar/,0299 442-2736,"2WWP+8F Neuquen, Neuquén Province",6,4.700000,"{""1"":0,""2"":0,""3"":0,""4"":2,""5"":4}",-38.954201,-68.063760,1159966839701646057,Closed ⋅ Opens 8:15 AM Wed,,https://search.google.com/local/reviews?placeid=ChIJuw4pms4zCpYR6Sqm57EHGRA&q=CPCEN+Consejo+Profesional+de+Ciencias+Econ%C3%B3micas+de+la+Provincia+del+Neuqu%C3%A9n&authuser=0&hl=en&gl=AR,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=r35eSHLYTa337iakJcsORQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=175.70369&pitch=0&thumbfov=100,America/Argentina/Salta,,0x960a33ce9a290ebb:0x101907b1e7a62ae9,"[{""title"":""All"",""image"":""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=r35eSHLYTa337iakJcsORQ\u0026cb_client=maps_sv.tactile.gps\u0026w=224\u0026h=298\u0026yaw=175.70369\u0026pitch=0\u0026thumbfov=100""},{""title"":""Street View \u0026 360°"",""image"":""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=r35eSHLYTa337iakJcsORQ\u0026cb_client=maps_sv.tactile.gps\u0026w=224\u0026h=298\u0026yaw=175.70369\u0026pitch=0\u0026thumbfov=100""}]",null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":""CPCEN Consejo Profesional de Ciencias Económicas de la Provincia del Neuquén (Owner)"",""link"":""""}","{""borough"":"""",""street"":""Juan B. Justo 316"",""city"":""HCH"",""postal_code"":""Q8300"",""state"":""Neuquén Province"",""country"":""AR""}","[{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair-accessible car park"",""enabled"":true},{""name"":""Wheelchair-accessible entrance"",""enabled"":true}]}]",[],null,
c74ce646-d072-453e-a319-bed109b926b7,https://www.google.com/maps/place/Estudio+Contable+CH+Asociados/data=!4m7!3m6!1s0x960a339820480c73:0xc909c3351f88ca25!8m2!3d-38.9493197!4d-68.0508409!16s%2Fg%2F11gvtdbgt2!19sChIJcwxIIJgzCpYRJcqIHzXDCck?authuser=0&hl=en&rclk=1,Estudio Contable CH Asociados,Certified public accountant,"Entre Ríos 530, Q8300 Neuquén","{""Friday"":[""8 AM–8 PM""],""Monday"":[""8 AM–8 PM""],""Saturday"":[""8 AM–1 PM""],""Sunday"":[""Closed""],""Thursday"":[""8 AM–8 PM""],""Tuesday"":[""8 AM–8 PM""],""Wednesday"":[""8 AM–8 PM""]}",{},,02942 53-2595,"3W2X+7M Neuquen, Neuquén Province",2,5.000000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":2}",-38.949320,-68.050841,14486324309343652389,Closed ⋅ Opens 8 AM Wed,,https://search.google.com/local/reviews?placeid=ChIJcwxIIJgzCpYRJcqIHzXDCck&q=Estudio+Contable+CH+Asociados&authuser=0&hl=en&gl=AR,https://lh3.googleusercontent.com/p/AF1QipPtm8TftVr630-DbnDNmHQYgI7OmVM8eTs3wUMo=w408-h306-k-no,America/Argentina/Salta,,0x960a339820480c73:0xc909c3351f88ca25,"[{""title"":""All"",""image"":""https://lh3.googleusercontent.com/p/AF1QipPtm8TftVr630-DbnDNmHQYgI7OmVM8eTs3wUMo=w397-h298-k-no""},{""title"":""By owner"",""image"":""https://lh3.googleusercontent.com/p/AF1QipOCwKCFij3TbQvYCSV7RaG92YtP7i_76GNumduX=w397-h298-k-no""},{""title"":""Street View \u0026 360°"",""image"":""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Eyu6wSjgx2yVga4YJ8b7hg\u0026cb_client=maps_sv.tactile.gps\u0026w=224\u0026h=298\u0026yaw=288.65646\u0026pitch=0\u0026thumbfov=100""}]",null,null,"{""link"":"""",""source"":""""}","{""id"":""113405988647761715125"",""name"":""Estudio Contable CH Asociados (Owner)"",""link"":""https://www.google.com/maps/contrib/113405988647761715125""}","{""borough"":"""",""street"":""Entre Ríos 530"",""city"":""Neuquen"",""postal_code"":""Q8300"",""state"":""Neuquén Province"",""country"":""AR""}","[{""id"":""service_options"",""name"":""Service options"",""options"":[{""name"":""Online appointments"",""enabled"":true},{""name"":""On-site services"",""enabled"":true}]}]",[],null,
