input_id,link,title,category,address,open_hours,popular_times,website,phone,plus_code,review_count,review_rating,reviews_per_rating,latitude,longitude,cid,status,descriptions,reviews_link,thumbnail,timezone,price_range,data_id,images,reservations,order_online,menu,owner,complete_address,about,user_reviews,user_reviews_extended,emails
c74ce646-d072-453e-a319-bed109b926b7,https://www.google.com/maps/place/Jorge+Diomedi+Contador+P%C3%BAblico+Nacional/data=!4m7!3m6!1s0x960a33da708ea2e5:0xdefdc69a8e8a7554!8m2!3d-38.9477259!4d-68.055881!16s%2Fg%2F11c2l4qm1s!19sChIJ5aKOcNozCpYRVHWKjprG_d4?authuser=0&hl=en&rclk=1,Jorge Diomedi Contador Público Nacional,Accountant,"Sta. Fe 679 1° Piso oficina 4, Q8300 Neuquén","{""Friday"":[""8:30 AM–4 PM""],""Monday"":[""8:30 AM–4 PM""],""Saturday"":[""Closed""],""Sunday"":[""Closed""],""Thursday"":[""8:30 AM–4 PM""],""Tuesday"":[""8:30 AM–4 PM""],""Wednesday"":[""8:30 AM–4 PM""]}",{},,0299 478-1509,"3W2V+WJ Neuquen, Neuquén Province",1,5.000000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":1}",-38.947726,-68.055881,16068217412646499668,Closed ⋅ Opens 8:30 AM Wed,,https://search.google.com/local/reviews?placeid=ChIJ5aKOcNozCpYRVHWKjprG_d4&q=Jorge+Diomedi+Contador+P%C3%BAblico+Nacional&authuser=0&hl=en&gl=AR,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Fhgq7CKL8gfmVygtk0rLIA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=95.794495&pitch=0&thumbfov=100,America/Argentina/Salta,,0x960a33da708ea2e5:0xdefdc69a8e8a7554,"[{""title"":""All"",""image"":""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Fhgq7CKL8gfmVygtk0rLIA\u0026cb_client=maps_sv.tactile.gps\u0026w=224\u0026h=298\u0026yaw=95.794495\u0026pitch=0\u0026thumbfov=100""},{""title"":""Street View \u0026 360°"",""image"":""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Fhgq7CKL8gfmVygtk0rLIA\u0026cb_client=maps_sv.tactile.gps\u0026w=224\u0026h=298\u0026yaw=95.794495\u0026pitch=0\u0026thumbfov=100""}]",null,null,"{""link"":"""",""source"":""""}","{""id"":""100771747658037622303"",""name"":""Jorge Diomedi Contador Público Nacional (Owner)"",""link"":""https://www.google.com/maps/contrib/100771747658037622303""}","{""borough"":"""",""street"":""Sta. Fe 679 1° Piso oficina 4"",""city"":""Neuquen"",""postal_code"":""Q8300"",""state"":""Neuquén Province"",""country"":""AR""}",null,[],null,
c74ce646-d072-453e-a319-bed109b926b7,https://www.google.com/maps/place/S%C3%A1nchez+-+Vidal+%26+Asociados/data=!4m7!3m6!1s0x960a33c9a30f5991:0xc7683dd2112b06c6!8m2!3d-38.954506!4d-68.0692402!16s%2Fg%2F11b75hpqt5!19sChIJkVkPo8kzCpYRxgYrEdI9aMc?authuser=0&hl=en&rclk=1,Sánchez - Vidal & Asociados,Accountant,"Gral. Fotheringham 20, Q8300 Neuquén","{""Friday"":[""8 AM–1 PM""],""Monday"":[""8 AM–1 PM""],""Saturday"":[""Closed""],""Sunday"":[""Closed""],""Thursday"":[""8 AM–1 PM""],""Tuesday"":[""8 AM–1 PM""],""Wednesday"":[""8 AM–1 PM""]}",{},http://www.sanchezvidal.com.ar/,0299 448-4408,"2WWJ+58 Neuquen, Neuquén Province",1,5.000000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":1}",-38.954506,-68.069240,14368802583566026438,Closed ⋅ Opens 8 AM Wed,,https://search.google.com/local/reviews?placeid=ChIJkVkPo8kzCpYRxgYrEdI9aMc&q=S%C3%A1nchez+-+Vidal+%26+Asociados&authuser=0&hl=en&gl=AR,https://lh3.googleusercontent.com/gps-proxy/ALd4DhHKQOTWAfPqljHCgjIjoqe7T2mavYlakIDkWJVlUES0OwG9UhLRK-U6ef27t-JTyrYSqbThlPUGi5tJsKbAm4TUN2EYIWmAKLc644MGX2ej5MUlxXCySHne0hlOylLajAoXBhNtY_DAJvkQetRHrGOrVQB-k-7dfM0L7uc0Bu_T1P3mmNc_wgk2lspBmtPERFwPPnM=w427-h240-k-no,America/Argentina/Salta,,0x960a33c9a30f5991:0xc7683dd2112b06c6,"[{""title"":""All"",""image"":""https://lh3.googleusercontent.com/gps-proxy/ALd4DhGK7GKIClNXeKi4kFO0peMUW_pz9DwR2tV13i33VhAEh1ilC5dB091MLEQ0ogp3bUTIOPZpPHYUBjbsCrofpYgVaVCblGzCZaKpxj-0_j3-co3wALcpQneCrpe6oEI-WPdjkqKvuP5HsL98h2n6yPWir7oSz5g3zjx47z7hTjVZT6jc8mge9_dFY02opVkEoBR0hM8=w530-h298-k-no""},{""title"":""Exterior"",""image"":""https://lh3.googleusercontent.com/gps-proxy/ALd4DhGK7GKIClNXeKi4kFO0peMUW_pz9DwR2tV13i33VhAEh1ilC5dB091MLEQ0ogp3bUTIOPZpPHYUBjbsCrofpYgVaVCblGzCZaKpxj-0_j3-co3wALcpQneCrpe6oEI-WPdjkqKvuP5HsL98h2n6yPWir7oSz5g3zjx47z7hTjVZT6jc8mge9_dFY02opVkEoBR0hM8=w530-h298-k-no""},{""title"":""Street View \u0026 360°"",""image"":""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_A4OkrvKvBzGjJQPC-5v9Q\u0026cb_client=maps_sv.tactile.gps\u0026w=224\u0026h=298\u0026yaw=287.89685\u0026pitch=0\u0026thumbfov=100""}]",null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":""Sánchez - Vidal \u0026 Asociados (Owner)"",""link"":""""}","{""borough"":"""",""street"":""Gral. Fotheringham 20"",""city"":""Neuquen"",""postal_code"":""Q8300"",""state"":""Neuquén Province"",""country"":""AR""}","[{""id"":""planning"",""name"":""Planning"",""options"":[{""name"":""Appointments recommended"",""enabled"":true}]}]",[],null,
c74ce646-d072-453e-a319-bed109b926b7,https://www.google.com/maps/place/ESTUDIO+CONTABLE+HUGO+ALBERTO+FRANZESE/data=!4m7!3m6!1s0x960a33d4a9fac917:0x4967b097929eb3c0!8m2!3d-38.9573309!4d-68.053673!16s%2Fg%2F11b70h_vxn!19sChIJF8n6qdQzCpYRwLOekpewZ0k?authuser=0&hl=en&rclk=1,ESTUDIO CONTABLE HUGO ALBERTO FRANZESE,Accountant,"Bartolomé Mitre 385, Q8300 Neuquén",{},{},,0299 443-2360,"2WVW+3G Neuquen, Neuquén Province",1,5.000000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":1}",-38.957331,-68.053673,5289390452416361408,,,https://search.google.com/local/reviews?placeid=ChIJF8n6qdQzCpYRwLOekpewZ0k&q=ESTUDIO+CONTABLE+HUGO+ALBERTO+FRANZESE&authuser=0&hl=en&gl=AR,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=4xSVvSLPTlCi_nicnCkayg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=186.74017&pitch=0&thumbfov=100,America/Argentina/Salta,,0x960a33d4a9fac917:0x4967b097929eb3c0,"[{""title"":""All"",""image"":""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=4xSVvSLPTlCi_nicnCkayg\u0026cb_client=maps_sv.tactile.gps\u0026w=224\u0026h=298\u0026yaw=186.74017\u0026pitch=0\u0026thumbfov=100""},{""title"":""Street View \u0026 360°"",""image"":""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=4xSVvSLPTlCi_nicnCkayg\u0026cb_client=maps_sv.tactile.gps\u0026w=224\u0026h=298\u0026yaw=186.74017\u0026pitch=0\u0026thumbfov=100""}]",null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":""ESTUDIO CONTABLE HUGO ALBERTO FRANZESE (Owner)"",""link"":""""}","{""borough"":"""",""street"":""Bartolomé Mitre 385"",""city"":""Neuquen"",""postal_code"":""Q8300"",""state"":""Neuquén Province"",""country"":""AR""}",null,[],null,
c74ce646-d072-453e-a319-bed109b926b7,https://www.google.com/maps/place/ABM+Contadores+Asociados/data=!4m7!3m6!1s0x960a33ca33cdf7bf:0x4dc14976190ccbde!8m2!3d-38.9565591!4d-68.0689655!16s%2Fg%2F11b6c57xbq!19sChIJv_fNM8ozCpYR3ssMGXZJwU0?authuser=0&hl=en&rclk=1,ABM Contadores Asociados,Certified public accountant,"Int. Nordenstrom 160, Q8302 Neuquén","{""Friday"":[""4–8 PM""],""Monday"":[""4–8 PM""],""Saturday"":[""9 AM–1 PM""],""Sunday"":[""Closed""],""Thursday"":[""4–8 PM""],""Tuesday"":[""4–8 PM""],""Wednesday"":[""4–8 PM""]}",{},,0299 447-3499,"2WVJ+9C Neuquen, Neuquén Province",0,0.000000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":0}",-38.956559,-68.068965,5602840183000845278,Closed ⋅ Opens 4 PM Wed,,,https://lh3.googleusercontent.com/p/AF1QipOdNmiXqu6J1bWTyuAgcEk6SogQxOc0Ov8_flUi=w483-h240-k-no,America/Argentina/Salta,,0x960a33ca33cdf7bf:0x4dc14976190ccbde,"[{""title"":""All"",""image"":""https://lh3.googleusercontent.com/p/AF1QipOdNmiXqu6J1bWTyuAgcEk6SogQxOc0Ov8_flUi=w600-h298-k-no""},{""title"":""By owner"",""image"":""https://lh3.googleusercontent.com/p/AF1QipOh9gx2RApOtqQ3-DD6IcaTfJew73eFYcxzbn2Y=w447-h298-k-no""},{""title"":""Street View \u0026 360°"",""image"":""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=yttuwIlWEkNs6Ufa9uubHQ\u0026cb_client=maps_sv.tactile.gps\u0026w=224\u0026h=298\u0026yaw=94.2937\u0026pitch=0\u0026thumbfov=100""}]",null,null,"{""link"":"""",""source"":""""}","{""id"":""117774215922467780341"",""name"":""ABM Contadores Asociados (Owner)"",""link"":""https://www.google.com/maps/contrib/117774215922467780341""}","{""borough"":"""",""street"":""Int. Nordenstrom 160"",""city"":""Neuquen"",""postal_code"":"""",""state"":""Neuquén Province"",""country"":""AR""}","[{""id"":""planning"",""name"":""Planning"",""options"":[{""name"":""Appointments recommended"",""enabled"":true}]}]",[],null,
c74ce646-d072-453e-a319-bed109b926b7,https://www.google.com/maps/place/ESTUDIO+CONTABLE+MARISA+L.+TRELLINI/data=!4m7!3m6!1s0x960a33cd5642a735:0xa4ffefe42008dfde!8m2!3d-38.958483!4d-68.059939!16s%2Fg%2F11b70dhp82!19sChIJNadCVs0zCpYR3t8IIOTv_6Q?authuser=0&hl=en&rclk=1,ESTUDIO CONTABLE MARISA L. TRELLINI,Bookkeeping service,"Ministro Amancio Alcorta 30 Piso 4. Oficina 5, Q8300LEB Neuquén",{},{},,0299 448-8175,"2WRR+J2 Neuquen, Neuquén Province",2,5.000000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":2}",-38.958483,-68.059939,11889485304350433246,,,https://search.google.com/local/reviews?placeid=ChIJNadCVs0zCpYR3t8IIOTv_6Q&q=ESTUDIO+CONTABLE+MARISA+L.+TRELLINI&authuser=0&hl=en&gl=AR,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=IuYjccBzl0BMS1jAGGOSfA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=184.68971&pitch=0&thumbfov=100,America/Argentina/Salta,,0x960a33cd5642a735:0xa4ffefe42008dfde,"[{""title"":""All"",""image"":""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=IuYjccBzl0BMS1jAGGOSfA\u0026cb_client=maps_sv.tactile.gps\u0026w=224\u0026h=298\u0026yaw=184.68971\u0026pitch=0\u0026thumbfov=100""},{""title"":""Street View \u0026 360°"",""image"":""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=IuYjccBzl0BMS1jAGGOSfA\u0026cb_client=maps_sv.tactile.gps\u0026w=224\u0026h=298\u0026yaw=184.68971\u0026pitch=0\u0026thumbfov=100""}]",null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":""ESTUDIO CONTABLE MARISA L. TRELLINI (Owner)"",""link"":""""}","{""borough"":"""",""street"":""Ministro Amancio Alcorta 30 Piso 4. Oficina 5"",""city"":""Neuquen"",""postal_code"":""Q8300"",""state"":""Neuquén Province"",""country"":""AR""}",null,[],null,
c74ce646-d072-453e-a319-bed109b926b7,https://www.google.com/maps/place/Estudio+Contable+Rodr%C3%ADguez+%26+Asociados/data=!4m7!3m6!1s0x960a3359c8b8b1bd:0xc3000720c1314c3f!8m2!3d-38.9423657!4d-68.0541823!16s%2Fg%2F11x62zszwz!19sChIJvbG4yFkzCpYRP0wxwSAHAMM?authuser=0&hl=en&rclk=1,Estudio Contable Rodríguez & Asociados,Chartered accountant,"Dr. Luis Federico Leloir 353, Q8300 Neuquén","{""Friday"":[""8 AM–6 PM""],""Monday"":[""8 AM–6 PM""],""Saturday"":[""8 AM–1 PM""],""Sunday"":[""Closed""],""Thursday"":[""8 AM–6 PM""],""Tuesday"":[""8 AM–6 PM""],""Wednesday"":[""8 AM–6 PM""]}",{},,0298 460-4239,"3W5W+38 Neuquen, Neuquén Province",2,5.000000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":2}",-38.942366,-68.054182,14051238674657528895,Closed ⋅ Opens 8 AM Wed,,https://search.google.com/local/reviews?placeid=ChIJvbG4yFkzCpYRP0wxwSAHAMM&q=Estudio+Contable+Rodr%C3%ADguez+%26+Asociados&authuser=0&hl=en&gl=AR,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=wX7ZwgVJbw4QdC5ZmkPD2w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=176.54752&pitch=0&thumbfov=100,America/Argentina/Salta,,0x960a3359c8b8b1bd:0xc3000720c1314c3f,"[{""title"":""All"",""image"":""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=wX7ZwgVJbw4QdC5ZmkPD2w\u0026cb_client=maps_sv.tactile.gps\u0026w=224\u0026h=298\u0026yaw=176.54752\u0026pitch=0\u0026thumbfov=100""},{""title"":""By owner"",""image"":""https://lh3.googleusercontent.com/p/AF1QipPKTHnD1K171Tvb93QtBXUyg89DqGewFujAWymx=w283-h298-k-no""},{""title"":""Street View \u0026 360°"",""image"":""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=wX7ZwgVJbw4QdC5ZmkPD2w\u0026cb_client=maps_sv.tactile.gps\u0026w=224\u0026h=298\u0026yaw=176.54752\u0026pitch=0\u0026thumbfov=100""}]",null,null,"{""link"":"""",""source"":""""}","{""id"":""103237930764446985216"",""name"":""Estudio Contable Rodríguez \u0026 Asociados (Owner)"",""link"":""https://www.google.com/maps/contrib/103237930764446985216""}","{""borough"":"""",""street"":""Dr. Luis Federico Leloir 353"",""city"":""Neuquen"",""postal_code"":""Q8300"",""state"":""Neuquén Province"",""country"":""AR""}",null,[],null,
c74ce646-d072-453e-a319-bed109b926b7,https://www.google.com/maps/place/Estudio+Contable+Carnicero/data=!4m7!3m6!1s0x960a33b882bfe5bf:0x3f9548a14c1a49fa!8m2!3d-38.9481698!4d-68.0714623!16s%2Fg%2F11bbrjqnlb!19sChIJv-W_grgzCpYR-kkaTKFIlT8?authuser=0&hl=en&rclk=1,Estudio Contable Carnicero,Accountant,"Padre Brentana José 635, Q8300BEQ Neuquén","{""Friday"":[""9 AM–5 PM""],""Monday"":[""9 AM–5 PM""],""Saturday"":[""Closed""],""Sunday"":[""Closed""],""Thursday"":[""9 AM–5 PM""],""Tuesday"":[""9 AM–5 PM""],""Wednesday"":[""9 AM–5 PM""]}",{},http://www.estudioic.com/,0299 442-6430,"3W2H+PC Neuquen, Neuquén Province",1,5.000000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":1}",-38.948170,-68.071462,4581648053523073530,Closed ⋅ Opens 9 AM Wed,,https://search.google.com/local/reviews?placeid=ChIJv-W_grgzCpYR-kkaTKFIlT8&q=Estudio+Contable+Carnicero&authuser=0&hl=en&gl=AR,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=iyIUvJl7T_CH_FL-8R0Alw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=101.85544&pitch=0&thumbfov=100,America/Argentina/Salta,,0x960a33b882bfe5bf:0x3f9548a14c1a49fa,"[{""title"":""All"",""image"":""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=iyIUvJl7T_CH_FL-8R0Alw\u0026cb_client=maps_sv.tactile.gps\u0026w=224\u0026h=298\u0026yaw=101.85544\u0026pitch=0\u0026thumbfov=100""},{""title"":""Street View \u0026 360°"",""image"":""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=iyIUvJl7T_CH_FL-8R0Alw\u0026cb_client=maps_sv.tactile.gps\u0026w=224\u0026h=298\u0026yaw=101.85544\u0026pitch=0\u0026thumbfov=100""}]",null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":""Estudio Contable Carnicero (Owner)"",""link"":""""}","{""borough"":"""",""street"":""Padre Brentana José 635"",""city"":""Neuquen"",""postal_code"":""Q8300"",""state"":""Neuquén Province"",""country"":""AR""}","[{""id"":""planning"",""name"":""Planning"",""options"":[{""name"":""Appointments recommended"",""enabled"":true}]}]",[],null,
c74ce646-d072-453e-a319-bed109b926b7,https://www.google.com/maps/place/ESTUDIO+CONTABLE-IMPOSITIVO-LABORAL+CONTADOR+MARTIN+RAUSCH/data=!4m7!3m6!1s0x960a317e275d5c07:0x2f3aa8c30806df01!8m2!3d-38.9530605!4d-68.0478338!16s%2Fg%2F1tdk6ch_!19sChIJB1xdJ34xCpYRAd8GCMOoOi8?authuser=0&hl=en&rclk=1,ESTUDIO CONTABLE-IMPOSITIVO-LABORAL CONTADOR MARTIN RAUSCH,Accountant,"J. B. Alberdi 809, Q8302 Neuquén, Río Negro",{},{},,0299 448-4357,"2XW2+QV Neuquen, Neuquén Province",2,4.000000,"{""1"":0,""2"":0,""3"":1,""4"":0,""5"":1}",-38.953060,-68.047834,3403218024038588161,,,https://search.google.com/local/reviews?placeid=ChIJB1xdJ34xCpYRAd8GCMOoOi8&q=ESTUDIO+CONTABLE-IMPOSITIVO-LABORAL+CONTADOR+MARTIN+RAUSCH&authuser=0&hl=en&gl=AR,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=AYhCuNkMGceOgUpamCES2Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=164.61765&pitch=0&thumbfov=100,America/Argentina/Salta,,0x960a317e275d5c07:0x2f3aa8c30806df01,"[{""title"":""All"",""image"":""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=AYhCuNkMGceOgUpamCES2Q\u0026cb_client=maps_sv.tactile.gps\u0026w=224\u0026h=298\u0026yaw=164.61765\u0026pitch=0\u0026thumbfov=100""},{""title"":""Street View \u0026 360°"",""image"":""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=AYhCuNkMGceOgUpamCES2Q\u0026cb_client=maps_sv.tactile.gps\u0026w=224\u0026h=298\u0026yaw=164.61765\u0026pitch=0\u0026thumbfov=100""}]",null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":""ESTUDIO CONTABLE-IMPOSITIVO-LABORAL CONTADOR MARTIN RAUSCH (Owner)"",""link"":""""}","{""borough"":"""",""street"":""J. B. Alberdi 809"",""city"":""Neuquen"",""postal_code"":"""",""state"":""Río Negro Province"",""country"":""AR""}",null,[],null,
c74ce646-d072-453e-a319-bed109b926b7,https://www.google.com/maps/place/Estudio+Vergara+%26+Asociados/data=!4m7!3m6!1s0x960a3361fb82f1ab:0x6c955950b2cb1fff!8m2!3d-38.9533636!4d-68.0564314!16s%2Fg%2F11sy1m87r0!19sChIJq_GC-2EzCpYR_x_LslBZlWw?authuser=0&hl=en&rclk=1,Estudio Vergara & Asociados,Accountant,"Sta. Fe 162, Q8300 Neuquén","{""Friday"":[""8 AM–3 PM""],""Monday"":[""8 AM–3 PM""],""Saturday"":[""Closed""],""Sunday"":[""Closed""],""Thursday"":[""8 AM–3 PM""],""Tuesday"":[""8 AM–3 PM""],""Wednesday"":[""8 AM–3 PM""]}",{},https://www.instagram.com/estudio.vergara/,0299 405-8399,"2WWV+MC Neuquen, Neuquén Province",2,5.000000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":2}",-38.953364,-68.056431,7824258130758017023,Closed ⋅ Opens 8 AM Wed,,https://search.google.com/local/reviews?placeid=ChIJq_GC-2EzCpYR_x_LslBZlWw&q=Estudio+Vergara+%26+Asociados&authuser=0&hl=en&gl=AR,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=gdzKdhN2pPgHo4pMBvxwhw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=257.38998&pitch=0&thumbfov=100,America/Argentina/Salta,,0x960a3361fb82f1ab:0x6c955950b2cb1fff,"[{""title"":""All"",""image"":""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=gdzKdhN2pPgHo4pMBvxwhw\u0026cb_client=maps_sv.tactile.gps\u0026w=224\u0026h=298\u0026yaw=257.38998\u0026pitch=0\u0026thumbfov=100""},{""title"":""By owner"",""image"":""https://lh3.googleusercontent.com/p/AF1QipNiCmdgBMnxt7FMGRtj_uur9PsquneRjnZY2Xn7=w408-h298-k-no""},{""title"":""Street View \u0026 360°"",""image"":""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=gdzKdhN2pPgHo4pMBvxwhw\u0026cb_client=maps_sv.tactile.gps\u0026w=224\u0026h=298\u0026yaw=257.38998\u0026pitch=0\u0026thumbfov=100""}]",null,null,"{""link"":"""",""source"":""""}","{""id"":""110770423832478665787"",""name"":""Estudio Vergara \u0026 Asociados (Owner)"",""link"":""https://www.google.com/maps/contrib/110770423832478665787""}","{""borough"":"""",""street"":""Sta. Fe 162"",""city"":""Neuquen"",""postal_code"":""Q8300"",""state"":""Neuquén Province"",""country"":""AR""}","[{""id"":""planning"",""name"":""Planning"",""options"":[{""name"":""Appointments recommended"",""enabled"":true}]}]",[],null,
c74ce646-d072-453e-a319-bed109b926b7,https://www.google.com/maps/place/ESTUDIO+CONTABLE+MARIANA+E+SADDI/data=!4m7!3m6!1s0x960a33d08e545da1:0x55919de15fe185bb!8m2!3d-38.9496983!4d-68.0760939!16s%2Fg%2F1tlqr59q!19sChIJoV1UjtAzCpYRu4XhX-GdkVU?authuser=0&hl=en&rclk=1,ESTUDIO CONTABLE MARIANA E SADDI,Bookkeeping service,"Stefenelli 494, Q8302 Neuquén","{""Friday"":[""8:30 AM–5 PM""],""Monday"":[""8:30 AM–5 PM""],""Saturday"":[""Closed""],""Sunday"":[""Closed""],""Thursday"":[""8:30 AM–5 PM""],""Tuesday"":[""8:30 AM–5 PM""],""Wednesday"":[""8:30 AM–5 PM""]}",{},https://cutt.ly/Nlmgccd,0299 443-4440,"3W2F+4H Neuquen, Neuquén Province",1,5.000000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":1}",-38.949698,-68.076094,6165882956148737467,Closed ⋅ Opens 8:30 AM Wed,,https://search.google.com/local/reviews?placeid=ChIJoV1UjtAzCpYRu4XhX-GdkVU&q=ESTUDIO+CONTABLE+MARIANA+E+SADDI&authuser=0&hl=en&gl=AR,https://lh3.googleusercontent.com/p/AF1QipP3YDMSUmuelphsd4dvZV2tYZxXMS07lvD-t3VX=w426-h240-k-no,America/Argentina/Salta,,0x960a33d08e545da1:0x55919de15fe185bb,"[{""title"":""All"",""image"":""https://lh3.googleusercontent.com/p/AF1QipP3YDMSUmuelphsd4dvZV2tYZxXMS07lvD-t3VX=w529-h298-k-no""},{""title"":""By owner"",""image"":""https://lh3.googleusercontent.com/p/AF1QipMbeN_3_dlYd6ltcTNQQptinH1_t_MC7EG7KXMn=w298-h298-k-no""},{""title"":""Street View \u0026 360°"",""image"":""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=XxYanePl9Ioldh1YXwaqAw\u0026cb_client=maps_sv.tactile.gps\u0026w=224\u0026h=298\u0026yaw=281.44727\u0026pitch=0\u0026thumbfov=100""}]",null,null,"{""link"":"""",""source"":""""}","{""id"":""118265975660053681752"",""name"":""ESTUDIO CONTABLE MARIANA E SADDI (Owner)"",""link"":""https://www.google.com/maps/contrib/118265975660053681752""}","{""borough"":"""",""street"":""Stefenelli 494"",""city"":""Neuquen"",""postal_code"":"""",""state"":""Neuquén Province"",""country"":""AR""}",null,[],null,
